capital,university,venture,enterprise,accelerator,procurement_before,procurement_after,energy_and_semiconductor,finance,ecology,bio,computer,service,lgbm_pred
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
3000.0,0.0,0.0,1.0,0.0,3000.0,0.0,0,0,0,0,0,1,0.41180599155974595
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.4842566591488244
300000.0,0.0,1.0,0.0,0.0,300000.0,0.0,0,0,0,0,0,1,0.21931135751761724
,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.10502666257520672
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5070850671635384
1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0,0,0,0,1,0,0.6635152109154063
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
,0.0,1.0,0.0,1.0,0.0,3846.0,0,0,0,0,0,1,0.4842566591488244
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0.25019712817598383
,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0.2547546417887509
1500.0,0.0,1.0,0.0,0.0,1500.0,0.0,0,0,0,0,1,0,0.6910231096426236
1000.0,0.0,0.0,0.0,0.0,6000.0,0.0,0,0,0,0,0,1,0.387262564226935
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.45666507919103705
5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0,0,0,1,0,0,0.1764093074147444
8880.0,0.0,0.0,0.0,0.0,8880.0,0.0,0,0,0,0,1,0,0.2239034324914701
2000.0,0.0,0.0,0.0,0.0,2850.0,0.0,0,0,0,0,1,0,0.6449685879902506
,0.0,0.0,1.0,0.0,10000.0,0.0,0,0,0,1,0,0,0.3792832669537982
10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0,0,0,0,0,1,0.12905266224961687
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
2500.0,0.0,0.0,1.0,0.0,2500.0,0.0,0,0,0,0,1,0,0.7257837820896317
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.20926342252432326
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.25019712817598383
1000.0,0.0,0.0,1.0,0.0,1000.0,0.0,0,0,0,0,1,0,0.760804513662885
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.20926342252432326
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
2000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0,0,0,0,0,1,0.3420038227318491
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
8000.0,0.0,0.0,1.0,0.0,8000.0,0.0,0,0,0,0,0,1,0.1719948908968007
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
5010.0,0.0,0.0,1.0,0.0,5010.0,0.0,0,0,0,0,1,0,0.7965645622361567
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
10000.0,0.0,1.0,0.0,0.0,10000.0,0.0,0,0,0,0,1,0,0.3516842662205035
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
1000.0,0.0,0.0,1.0,0.0,1000.0,0.0,0,0,0,0,1,0,0.760804513662885
9000.0,0.0,0.0,0.0,0.0,9000.0,0.0,0,0,0,0,0,1,0.06110533736834609
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
